//변수명,한글명칭,영문명칭,일본명칭,중국명칭,태국명칭,인공지능,힘,체력,민첩,지능,종족,호전성,성별,레벨,비행레벨,크기,등급,파츠,온혈,방어 캐릭수,전투행동반경,최소타격치,최대타격치,공격1(기본),공격2(기본),공격3(특수),가로가중치,세로가중치,사선가중치,찌르기가중치,가슴 비율,머리 비율,팔 비율,다리 비율,공격속도,재공격속도,HP보완,추가방어점,마모도,경도,추가공격속도저하,공격 속성,속성 공격력,피색,이동속도,거주지역,비행유무,높이뛰기,멀리뛰기,조련유무,마법저항,전기저항,불저항,바람저항,물저항,땅저항,제공금액,제공재료,재료양,재료응집도,시체유지시간,아이템생성보정값,경험치,비행경험치,몸상태,추가능력,죽음유무,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,공격효과음1,공격효과음2,죽는효과음1,죽는효과음2,피해효과음1,피해효과음2,피해효과음3,방관효과음1,방관효과음2,한글설명,영문설명,일어설명,중국설명,태국설명
//dwID,szName,szNameEn,"""""","""""","""""",dwAI,dwStr,dwSta,dwDex,dwInt,dwRace,dwBelligerence,dwGender,dwLevel,dwFilghtLevel,dwSize,dwClass,bIfPart,bWarmBlood,dwDefExtent,dwActionRadius,dwAtkMin,dwAtkMax,dwAtk1,dwAtk2,dwAtk3,dwHorizontalRate,dwVerticalRate,dwDiagonalRate,dwThrustRate,dwChestRate,dwHeadRate,dwArmRate,dwLegRate,dwAttackSpeed,dwReAttackDelay,dwAddHp,dwNaturealArmor,nAbrasion,nHardness,dwAdjAtkDelay,eElementType,wElementAtk,dwBloodColor,fSpeed,dwShelter,bFlying,dwJumpIng,dwAirJump,bTaming,dwResisMagic,fResistElecricity,fResistFire,fResistWind,fResistWater,fResistEarth,dwCash,dwSourceMaterial,dwMaterialAmount,dwCohesion,dwHoldingTime,dwCorrectionValue,dwExpValue,nFxpValue,nBodyState,dwAddAbility,bKillable,dwVirtItem1,dwVirtType1,dwVirtItem2,dwVirtType2,dwVirtItem3,dwVirtType3,dwSndAtk1,dwSndAtk2,dwSndDie1,dwSndDie2,dwSndDmg1,dwSndDmg2,dwSndDmg3,dwSndIdle1,dwSndIdle2,szComment,"""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_MAFL_LOSHA   ,"""로샤""","""Losha""","""ロシャ""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,=,=,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MAFL_BOBOKU  ,"""보보쿠""","""Boboku""","""ボボク""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,=,=,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MAFL_JURIA ,"""쥴리아""","""Juria""","""ジュリア""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,=,=,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MAFL_LUI     ,"""루이""","""Lui""","""ルイ""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,=,=,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MAFL_MARCHE   ,"""마르쉐""","""Marche""","""マルシェ""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,=,=,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_MASA_BULROX,"""불록""","""Bulrox""","""ブルック""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MASA_TINA  ,"""티나""","""Tina""","""ティナ""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MASA_KARIN ,"""카린""","""Karin""","""カリン""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MASA_MARTIN  ,"""마틴""","""Martin""","""マ?ティン""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MASA_BILL,"""빌""","""Bill""","""ビル""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_DWARPET,"""드워펫""","""Dwarpet""","""ドワ?フ""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_DWARPETMAS,"""마스터 드워펫""","""Master Dwarpet""","""マスタ??ドワ?フ""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CROWNIBLIS,"""이블리스""","""Iblis""","""イブリス""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CROWNSHADE,"""쉐이드""","""Shade""","""シェ?ド""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NPC_RHINE ,"""라인""","""Rhine""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NPC_STIMA ,"""스티마""","""Stima""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NPC_PHACHAM ,"""파참""","""Phacham""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.025,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CROWNBUBBLE,"""버블""","""Bubble""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
//다콘2 NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_NPC_RHINE,"""라인""","""Rhine""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_ROOCKY,"""루키""","""Roocky""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_OLLIEN,"""올리엔""","""Ollien""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_HAVEN,"""헤븐""","""Haven""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_CHITLLER,"""치틀러""","""Chitller""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_BOLPOR,"""볼포르""","""Bolpor""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_ALMANI,"""알마니""","""Almani""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_ACHABEN,"""아카벤""","""Achaben""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_ESHYLOP,"""에쉴롭""","""Eshylop""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MADA_REMINE,"""레미네""","""Remine""","""""","""""","""""",AII_NONE,10,10,10,10,=,BELLI_PEACEFUL,=,=,=,=,=,0,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,3000,=,0,130,0,=,0,0,=,0.1,=,0,=,=,=,=,0,0,0,0,0,=,=,=,=,=,=,1,0,=,=,0,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
